"Replicate","Scenario","Behaviour","groupSize","Model","Trap.effort","Days.monitored","nDet","Dhat","Dhat.se","Dhat.lo","Dhat.hi","y","y.mean","y.sd","g.mean","g.sd","g.max","v","v.se","act","act.se","edr.model","edr","edr.se","edr.AIC","chat","gof_chisq","gof_df","gof_rel"
59,"med","grp",5,"REM",25,50,474,2.37703304772834,0.553028859417391,NA,NA,91,3.64,3.92513269414763,1.02197802197802,0.147423952374849,2,9920.63262483448,581.081232798593,1,0,"hr0",3.59454165132847,0.286944587206006,357.668602768278,3.4944,3.48679845857874,7,0.0383164665777884
59,"med","grp",5,"REM",100,50,1812,2.05801431463816,0.238594047737281,NA,NA,392,3.92,4.60057089123214,1.01799485861183,0.133103672384965,2,10145.3612416957,239.562013124342,1,0,"hr0",4.37206776028057,0.111874626366414,1514.21044889517,3.8808,42.9897447625168,7,0.10966771623091
59,"med","grp",25,"REM",100,50,1984,2.45223783129335,0.361284963819599,NA,NA,411,4.11,5.92016755154648,1.08072916666667,0.300119192306904,3,10225.0119881616,221.99500202821,1,0,"hr0",3.8170876422641,0.121105272365311,1625.78587005466,4.0689,40.8394385684639,7,0.0993660305802042
59,"hi","sol",NA,"REM",25,50,3781,17.6333704698318,3.3363675677786,NA,NA,490,19.6,18.5315047059505,1.00399201596806,0.0631191883354638,2,5124.44087279897,91.9392376252907,1,0,"hr0",5.05115827057367,0.127684504019795,2064.09441763641,18.816,85.1725244663838,7,0.173821478502824
59,"hi","grp",20,"REM",25,50,4143,29.0379503945009,5.71012352417052,NA,NA,504,20.16,20.0658914578944,1.20092378752887,0.584363436675036,5,4912.27035963365,93.5392834199206,1,0,"hr0",3.29123604913117,0.161450786670671,2191.1056015548,19.3536,64.2468300036152,7,0.127473869054792
59,"hi","grp",100,"REM",25,50,5703,29.5864656340171,4.36838096142577,NA,NA,608,24.32,17.3078017090559,1.64438502673797,1.39099286444759,9,4638.30759157666,82.9360903144266,1,0,"hr0",4.12693530452985,0.176460355611192,2681.59303743634,23.3472,27.8581886744738,7,0.0458193892672267
59,"lo","sol",NA,"REM",25,50,28,0.145423660826753,0.0552783425100879,NA,NA,10,0.4,0.645497224367903,1,0,1,16855.7017178512,1796.81509659542,1,0,"hr0",3.80009806954975,0.572411601790121,39.7194689630267,0.384,6.04832759647366,7,0.604832759647366
59,"lo","sol",NA,"REM",100,50,94,0.105291080852236,0.0240811565840358,NA,NA,31,0.31,0.544856574585172,1,0,1,17024.5564394622,1371.41198264082,1,0,"hr0",4.02727260764439,0.467077025687194,124.875057993865,0.3069,7.82704558018644,7,0.252485341296337
59,"med","grp",25,"REM",25,50,579,3.30007009595126,0.827320221724739,NA,NA,128,5.12,6.40520621577999,1.16363636363636,0.45990171920325,3,9774.01432384957,378.719803904746,1,0,"hr0",3.69649862422659,0.259840747620088,540.661069056576,4.9152,19.7763501799063,7,0.154502735780518
57,"hi","sol",NA,"REM",100,50,17957,22.3691515878293,1.83208387267127,NA,NA,2179,21.79,17.8655444016598,1.00267857142857,0.0516970966701394,2,5031.5010871381,43.7990474444452,1,0,"hr0",4.50844598251115,0.0574810165588628,9152.74156680141,21.5721,445.502974305338,7,0.204452948281477
